YEAR,TEAM ID,TEAM,CONF,SEED,ROUND,W,L,win_pct,KADJ EM,KADJ O,KADJ D,BARTHAG,BADJ EM,3PT%,3PTR,3PT%D,3PTRD,EFG%,EFG%D,2PT%,2PT%D,2PTR,2PTRD,KADJ T,TALENT,EXP,WAB,ELITE SOS,THREES FG%,THREES SHARE,THREES FG%D,THREES D SHARE,CLOSE TWOS FG%,CLOSE TWOS SHARE,FARTHER TWOS FG%,FARTHER TWOS SHARE,DUNKS FG%,DUNKS SHARE,tournament_round,made_tournament,reached_s16,has_shot_splits,three_rate_category,three_pct_category,three_pct_net,three_rate_net,three_value,K TEMPO,FT%,FTR,PPPO,GAMES,3PA,3PM
2015,14,Baylor,B12,3,64,23,9,71.875,23.4796,117.192,93.7123,0.927,23.0,38.2,33.2,29.8,35.9,49.8,45.8,46.0,46.5,66.8,64.1,61.2742,33.696,1.871,5.0,31.828,38.4,33.4,29.6,35.8,58.0,38.5,30.4,28.1,87.2,7.8,2,1,0,1,Mid-Low (Q2),High (Q4),8.400000000000002,-2.6999999999999957,38.047200000000004,62.6602,66.7,38.8,1.095,32,581,222
2015,15,Belmont,OVC,15,64,21,10,67.74194,1.49515,109.115,107.619,0.522,0.8,37.9,48.0,34.3,36.9,56.5,51.3,56.3,51.2,52.0,63.1,66.5706,19.383,1.468,-4.7,11.943,37.6,47.9,34.4,36.6,65.2,34.3,39.5,17.7,94.1,3.7,2,1,0,1,High (Q4),High (Q4),3.6000000000000014,11.100000000000001,54.57599999999999,67.4806,69.0,33.0,1.095,31,810,307
2015,17,Boise St.,MWC,11,68,23,8,74.19355,13.9824,111.769,97.7869,0.799,12.4,39.1,41.7,31.2,35.4,53.5,47.4,49.8,47.8,58.3,64.6,62.8256,4.95,1.975,0.2,19.11,38.9,41.5,31.3,35.7,63.0,31.6,34.1,26.9,82.0,5.0,1,1,0,1,High (Q4),High (Q4),7.900000000000002,6.300000000000004,48.91410000000001,62.3307,72.8,32.9,1.098,31,676,264
2015,23,Buffalo,MAC,12,64,23,9,71.875,12.339,111.344,99.0045,0.777,11.2,34.0,30.2,33.0,38.1,48.6,48.5,47.6,47.9,69.8,61.9,68.4522,15.051,1.737,-1.3,17.477,34.2,30.4,32.9,38.0,60.6,41.1,29.0,28.5,86.3,7.6,2,1,0,1,Low (Q1),Mid-Low (Q2),1.0,-7.900000000000002,30.804,68.8703,72.2,42.3,1.089,32,567,193
2015,24,Butler,BE,6,32,22,10,68.75,19.6267,110.554,90.9269,0.899,18.8,35.8,29.0,30.6,33.9,49.1,46.9,47.2,47.3,71.0,66.1,63.0408,52.49,1.934,3.5,31.075,35.5,28.7,30.8,34.1,60.4,35.2,32.7,36.1,98.1,4.0,3,0,0,1,Low (Q1),Mid-High (Q3),5.199999999999996,-4.899999999999999,31.145999999999994,64.5773,68.0,40.5,1.065,32,508,182
2015,25,BYU,WCC,11,68,23,9,71.875,17.7947,119.356,101.562,0.862,17.4,38.5,36.2,33.2,32.5,53.0,49.6,50.3,49.6,63.8,67.5,69.7923,41.166,1.916,0.8,21.629,39.2,36.5,32.9,32.5,64.4,27.8,39.2,35.7,91.8,4.0,1,1,0,1,Mid-High (Q3),High (Q4),5.299999999999997,3.700000000000003,41.81100000000001,69.6639,77.0,42.3,1.158,32,674,259
2015,32,Cincinnati,Amer,8,32,22,10,68.75,14.2488,108.353,94.1045,0.833,13.9,33.3,30.6,32.9,33.4,50.4,44.5,50.5,42.0,69.4,66.6,59.2099,58.388,1.474,-1.3,18.539,32.9,29.8,31.9,33.3,63.3,34.7,36.1,35.5,93.9,6.8,3,0,0,1,Low (Q1),Low (Q1),0.3999999999999986,-2.799999999999997,30.569399999999998,59.4013,67.4,37.8,1.037,32,478,159
2015,35,Coastal Carolina,BSth,16,64,20,9,68.96552,1.6211,105.424,103.803,0.539,1.4,35.4,34.2,33.5,39.4,49.9,47.1,48.2,45.1,65.8,60.6,63.6717,0.439,1.931,-5.1,9.135,35.9,33.7,33.8,39.6,56.5,29.8,41.1,36.5,86.5,3.4,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),1.8999999999999986,-5.199999999999996,36.3204,64.7621,70.3,39.6,1.088,29,548,194
2015,44,Davidson,A10,10,64,23,7,76.66667,16.8188,120.481,103.662,0.853,16.9,39.3,45.7,29.8,33.1,56.0,49.1,53.5,51.3,54.3,66.9,66.5178,6.209,1.323,1.7,20.72,38.6,45.6,30.0,32.7,62.4,32.4,39.4,22.0,85.3,3.4,2,1,0,1,High (Q4),High (Q4),9.499999999999996,12.600000000000001,53.8803,67.2527,70.2,29.0,1.173,30,817,321
2015,45,Dayton,A10,11,32,25,8,75.75758,13.8856,108.983,95.0972,0.792,11.7,35.1,37.4,31.8,32.8,52.8,47.3,52.9,47.1,62.6,67.2,63.3147,46.592,1.54,0.8,18.021,35.7,38.2,32.5,33.4,66.8,31.8,37.7,29.9,88.6,6.5,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),3.3000000000000007,4.600000000000001,39.382200000000005,64.3804,68.3,48.6,1.056,33,605,212
2015,50,Duke,ACC,1,1,29,4,87.87879,29.3074,124.253,94.9453,0.966,31.5,38.6,34.5,32.0,27.7,56.9,47.4,56.3,47.1,65.5,72.3,65.6368,95.491,1.062,10.7,33.93,38.6,33.4,31.4,27.8,69.5,40.6,34.4,26.0,95.4,8.9,8,0,1,1,Mid-Low (Q2),High (Q4),6.600000000000001,6.800000000000001,39.951,66.5735,69.1,40.2,1.202,33,643,248
2015,53,Eastern Washington,BSky,13,64,23,8,74.19355,2.96737,112.165,109.197,0.586,3.3,39.6,43.2,38.4,35.0,55.4,52.0,52.3,49.0,56.8,65.0,67.9604,0.557,1.901,-2.6,12.026,39.3,43.3,38.7,35.3,59.6,38.0,37.1,18.7,95.1,5.7,2,1,0,1,High (Q4),High (Q4),1.2000000000000028,8.200000000000003,51.32160000000001,68.4313,71.4,35.6,1.151,31,774,307
2015,64,Georgetown,BE,4,32,21,10,67.74194,19.5694,113.166,93.597,0.887,18.3,34.7,31.6,35.9,35.1,50.9,46.6,50.4,42.7,68.4,64.9,63.7582,84.19,1.639,3.8,32.914,35.3,32.7,36.2,35.5,61.1,39.3,36.7,28.0,88.1,7.2,3,0,0,1,Low (Q1),Mid-Low (Q2),-1.1999999999999957,-3.5,32.8956,64.6746,70.2,44.1,1.076,31,513,178
2015,65,Georgia,SEC,10,64,21,11,65.625,15.3937,109.524,94.1302,0.842,14.6,34.4,31.3,31.0,35.4,48.9,44.2,47.7,43.0,68.7,64.6,63.6563,57.857,1.866,1.6,28.552,34.2,31.0,31.1,35.3,62.6,36.6,29.6,32.4,94.8,4.9,2,1,0,1,Low (Q1),Mid-Low (Q2),3.3999999999999986,-4.099999999999998,32.30159999999999,64.7737,68.9,47.8,1.032,32,512,176
2015,66,Georgia St.,SB,14,32,23,9,71.875,9.77537,110.463,100.687,0.764,10.6,31.9,27.4,32.6,42.0,51.9,45.0,53.4,42.2,72.6,58.0,62.5745,39.26,2.178,-3.0,13.113,32.3,27.6,33.2,41.9,64.4,41.4,39.0,31.1,92.1,6.8,3,0,0,1,Low (Q1),Low (Q1),-0.7000000000000028,-14.600000000000001,26.221799999999995,64.3117,73.4,38.4,1.086,32,464,148
2015,68,Gonzaga,WCC,2,8,31,2,93.93939,28.9239,121.92,92.9958,0.952,27.5,40.8,32.1,32.3,30.5,58.4,43.6,57.1,41.4,67.9,69.5,64.2083,61.37,2.111,7.8,20.733,40.1,32.3,32.7,30.4,69.6,33.2,44.9,34.4,90.4,3.9,5,0,1,1,Mid-Low (Q2),High (Q4),8.5,1.6000000000000014,39.2904,64.9509,68.9,39.1,1.2,33,574,234
2015,71,Hampton,MEAC,16,64,16,17,48.48485,-8.51136,96.0398,104.551,0.264,-8.8,30.4,33.3,34.4,30.3,45.8,46.5,45.9,44.3,66.7,69.7,68.6346,8.221,2.033,-12.6,9.527,30.6,32.6,33.9,30.2,52.5,35.5,37.5,32.0,85.3,5.7,2,1,0,1,Mid-Low (Q2),Low (Q1),-4.0,2.9999999999999964,30.36959999999999,69.1423,65.2,43.4,0.967,33,613,186
2015,73,Harvard,Ivy,13,64,20,7,74.07407,8.74154,103.686,94.9442,0.696,7.0,34.1,26.5,33.4,32.3,47.3,46.1,45.8,44.1,73.5,67.7,61.137,32.039,2.196,-1.3,14.711,34.5,26.5,34.1,31.6,55.3,34.0,37.2,39.6,86.9,5.7,2,1,0,1,Low (Q1),Mid-Low (Q2),0.7000000000000028,-5.799999999999997,27.109500000000004,61.0411,71.5,39.0,1.016,27,362,123
2015,79,Indiana,B10,10,64,20,13,60.60606,13.8074,119.285,105.478,0.833,15.5,40.3,39.6,32.8,30.7,54.6,50.5,50.7,51.0,60.4,69.3,66.0482,74.203,0.981,-0.3,28.304,40.7,39.4,32.6,30.4,59.0,38.7,34.5,21.9,90.5,7.0,2,1,0,1,High (Q4),High (Q4),7.5,8.900000000000002,47.8764,66.8559,71.5,32.7,1.155,33,761,307
2015,82,Iowa,B10,7,32,21,11,65.625,18.251,113.359,95.1085,0.909,20.5,33.2,30.7,32.4,36.5,47.8,45.1,46.9,43.1,69.3,63.5,63.3054,58.944,2.113,2.1,30.508,33.3,30.2,32.5,36.5,63.8,29.0,35.7,40.8,84.7,8.9,3,0,0,1,Low (Q1),Low (Q1),0.8000000000000043,-5.800000000000001,30.5772,64.3968,74.5,39.6,1.07,32,541,180
2015,83,Iowa St.,B12,3,64,25,8,75.75758,23.031,120.166,97.135,0.909,21.4,36.6,36.8,35.2,34.6,54.7,47.9,54.7,45.4,63.2,65.4,69.3108,43.965,1.984,7.1,33.687,36.2,36.8,34.7,34.4,67.2,33.3,39.9,29.8,88.6,8.4,2,1,0,1,Mid-High (Q3),Mid-High (Q3),1.3999999999999986,2.1999999999999957,40.406400000000005,69.8477,69.6,37.4,1.122,33,703,257
2015,86,Kansas,B12,2,32,26,8,76.47059,23.7421,114.271,90.5293,0.926,22.3,37.5,28.3,30.9,31.9,49.3,44.4,46.5,43.5,71.7,68.1,66.6617,83.717,0.974,9.0,37.228,37.9,28.5,31.5,32.0,57.8,37.0,34.3,34.6,79.8,9.1,3,0,0,1,Low (Q1),Mid-High (Q3),6.600000000000001,-3.599999999999998,31.837500000000002,66.7924,72.0,43.0,1.062,34,527,198
2015,90,Kentucky,SEC,1,4,34,0,100.0,37.4333,121.27,83.8367,0.983,35.5,35.0,28.1,27.4,31.0,51.8,39.7,51.5,39.1,71.9,69.0,61.9696,95.498,0.732,13.1,27.097,34.9,27.0,27.0,30.5,70.7,34.1,34.2,39.0,92.5,13.5,6,0,1,1,Low (Q1),Mid-Low (Q2),7.600000000000001,-2.8999999999999986,29.505000000000003,63.8582,72.2,43.8,1.16,34,523,183
2015,92,Lafayette,Pat,16,64,19,12,61.29032,-1.75874,112.691,114.45,0.421,-3.1,41.4,35.4,37.6,37.1,56.3,52.9,53.0,50.8,64.6,62.9,64.3104,0.994,2.091,-7.1,11.111,40.9,35.4,38.1,37.2,61.4,32.4,44.1,32.2,83.3,0.5,2,1,0,1,Mid-Low (Q2),High (Q4),3.799999999999997,-1.7000000000000028,43.96679999999999,64.6123,76.5,31.0,1.135,31,590,244
2015,102,Louisville,ACC,4,8,24,8,75.0,20.4245,108.601,88.176,0.926,21.3,30.4,32.6,29.3,31.4,47.8,43.4,48.9,43.3,67.4,68.6,64.8006,79.783,1.458,5.8,32.346,30.8,31.8,30.3,31.6,64.5,31.3,35.1,37.0,92.8,9.9,5,0,1,1,Mid-Low (Q2),Low (Q1),1.0999999999999979,1.2000000000000028,29.731199999999998,66.242,66.0,38.8,1.041,32,593,180
2015,105,LSU,SEC,9,64,22,10,68.75,13.9432,108.743,94.7996,0.823,13.4,33.9,28.5,31.3,28.9,50.5,44.6,50.3,43.6,71.5,71.1,69.0966,58.994,1.072,0.5,22.949,33.9,28.4,30.9,29.3,63.8,39.2,33.6,32.3,94.1,7.2,2,1,0,1,Low (Q1),Low (Q1),2.599999999999998,-0.3999999999999986,28.984499999999993,69.7441,68.9,33.4,1.033,32,530,180
2015,106,Manhattan,MAAC,16,68,19,13,59.375,0.742583,101.932,101.19,0.526,0.9,34.0,36.5,32.2,27.6,49.7,48.0,48.9,47.9,63.5,72.4,67.2455,12.059,1.991,-7.7,10.881,33.6,36.6,32.4,27.1,57.3,40.6,33.8,22.8,85.1,6.7,1,1,0,1,Mid-High (Q3),Mid-Low (Q2),1.7999999999999972,8.899999999999999,37.23,67.9411,69.4,47.9,1.013,32,606,206
2015,109,Maryland,B10,4,32,27,6,81.81818,16.1924,111.125,94.9328,0.859,16.0,37.2,38.2,31.2,37.4,50.9,45.4,47.8,44.6,61.8,62.6,63.7514,69.338,1.54,6.9,29.027,37.4,38.8,32.0,37.4,63.8,31.4,31.5,29.9,90.5,6.8,3,0,0,1,Mid-High (Q3),Mid-High (Q3),6.0000000000000036,0.8000000000000043,42.63120000000001,64.7568,75.7,44.5,1.065,33,642,239
2015,115,Michigan St.,B10,7,4,23,11,67.64706,20.9213,115.973,95.052,0.922,22.2,38.6,34.7,32.3,35.3,53.8,45.7,51.6,44.1,65.3,64.7,62.8407,62.703,1.848,3.1,31.101,38.6,35.0,31.4,33.9,67.6,30.9,35.6,34.2,88.5,9.2,6,0,1,1,Mid-Low (Q2),High (Q4),6.300000000000004,-0.5999999999999943,40.18260000000001,63.1326,63.3,31.9,1.106,34,645,249
2015,119,Mississippi,SEC,11,64,20,12,62.5,14.4267,114.568,100.141,0.816,13.7,33.8,33.1,34.9,39.7,48.2,46.9,46.9,43.4,66.9,60.3,65.6482,46.963,2.28,-0.5,25.591,33.2,33.1,35.7,40.1,57.8,30.9,37.6,36.0,88.2,6.3,2,1,0,1,Mid-Low (Q2),Low (Q1),-1.1000000000000014,-6.600000000000001,33.5634,66.5662,77.8,37.5,1.082,32,608,206
2015,132,New Mexico St.,WAC,15,64,21,10,67.74194,7.0055,106.825,99.8197,0.672,6.3,36.3,25.3,29.5,23.5,51.0,45.9,49.7,46.4,74.7,76.5,62.9742,9.776,1.627,-4.5,12.832,36.2,25.4,30.8,23.5,60.5,41.7,35.2,32.9,97.8,7.3,2,1,0,1,Low (Q1),Mid-High (Q3),6.799999999999997,1.8000000000000007,27.551699999999997,62.7648,70.7,44.8,1.074,31,396,144
2015,135,North Carolina,ACC,4,16,24,11,68.57143,23.7959,117.921,94.1249,0.95,26.7,34.5,22.6,29.8,37.1,51.4,45.3,51.3,45.7,77.4,62.9,69.0232,89.438,1.309,6.5,38.128,35.7,22.3,30.0,36.9,67.1,36.1,37.0,41.6,95.9,8.2,4,0,1,1,Low (Q1),Mid-Low (Q2),4.699999999999999,-14.5,23.391000000000002,69.4319,70.1,34.7,1.114,35,481,166
2015,138,North Carolina St.,ACC,8,16,20,13,60.60606,15.3629,114.001,98.6377,0.852,16.0,36.1,32.4,33.2,31.3,49.6,45.5,47.4,43.6,67.6,68.7,63.8463,79.763,1.343,1.1,32.14,35.7,32.2,32.9,31.4,59.4,31.2,37.1,36.6,85.7,8.0,4,0,1,1,Mid-Low (Q2),Mid-High (Q3),2.8999999999999986,1.0999999999999979,35.089200000000005,64.4741,68.5,36.1,1.084,33,603,218
2015,140,North Dakota St.,Sum,15,64,21,9,70.0,0.601364,102.68,102.079,0.489,-0.4,37.8,35.4,36.4,33.0,49.2,47.8,45.1,44.4,64.6,67.0,60.2617,4.013,1.33,-4.0,11.808,38.3,35.6,36.2,33.1,56.5,29.1,36.5,35.3,96.9,3.1,2,1,0,1,Mid-Low (Q2),High (Q4),1.3999999999999986,2.3999999999999986,40.14359999999999,61.4249,69.4,36.2,1.029,30,543,205
2015,141,North Florida,ASun,16,68,20,11,64.51613,2.91181,108.032,105.12,0.511,0.4,38.0,42.1,31.5,27.6,53.6,47.9,51.1,48.1,57.9,72.4,66.7256,11.873,1.795,-5.1,14.08,38.1,42.1,31.3,27.6,60.3,36.3,35.7,21.6,88.5,7.7,1,1,0,1,High (Q4),High (Q4),6.5,14.5,47.99400000000001,67.5625,72.8,39.4,1.094,31,710,270
2015,143,Northeastern,CAA,14,64,23,11,67.64706,4.82045,107.892,103.071,0.653,5.7,38.8,30.8,34.4,29.1,54.6,49.6,52.9,48.7,69.2,70.9,63.0556,9.221,1.913,-4.6,12.624,38.6,30.5,34.4,28.7,59.3,47.8,38.9,21.7,88.6,5.8,2,1,0,1,Low (Q1),High (Q4),4.399999999999999,1.6999999999999993,35.8512,63.5304,72.4,42.2,1.069,34,509,197
2015,145,Northern Iowa,MVC,5,32,30,3,90.90909,20.9503,115.17,94.2192,0.92,21.8,39.7,40.0,31.6,38.1,56.2,45.1,53.9,43.8,60.0,61.9,58.014,47.901,2.165,5.4,17.742,39.8,39.9,32.1,37.9,63.5,35.9,38.3,24.2,94.9,4.0,3,0,0,1,High (Q4),High (Q4),8.100000000000001,1.8999999999999986,47.64000000000001,57.4039,72.6,40.2,1.12,33,599,238
2015,149,Notre Dame,ACC,3,8,29,5,85.29412,24.0703,124.623,100.552,0.927,24.6,39.2,38.6,32.9,32.6,58.6,48.1,58.4,47.4,61.4,67.4,63.2851,78.911,1.767,8.6,30.379,38.9,37.7,32.6,31.5,66.6,41.0,42.2,21.4,91.6,9.3,5,0,1,1,Mid-High (Q3),High (Q4),6.300000000000004,6.0,45.393600000000006,64.1137,74.0,37.1,1.213,34,706,277
2015,152,Ohio St.,B10,10,32,23,10,69.69697,21.0066,115.312,94.3058,0.916,21.4,37.2,32.1,31.8,37.9,54.5,46.6,53.9,45.8,67.9,62.1,65.1703,88.173,1.599,2.5,28.047,37.0,32.0,32.2,37.7,68.1,36.7,36.7,31.3,91.6,9.7,3,0,0,1,Mid-Low (Q2),Mid-High (Q3),5.400000000000002,-5.799999999999997,35.823600000000006,66.193,67.8,34.8,1.142,33,604,225
2015,153,Oklahoma,B12,3,16,22,10,68.75,24.1001,111.785,87.6854,0.935,22.7,34.3,33.6,30.9,33.7,49.4,43.7,48.4,42.4,66.4,66.3,66.9861,58.549,1.824,4.5,33.364,34.1,33.9,31.9,34.4,62.8,32.2,33.9,33.9,90.5,7.8,4,0,1,1,Mid-Low (Q2),Mid-Low (Q2),3.3999999999999986,-0.10000000000000142,34.5744,68.1552,73.5,32.7,1.048,32,625,214
2015,154,Oklahoma St.,B12,9,64,17,13,56.66667,16.1789,111.825,95.6458,0.843,14.9,34.6,38.5,34.3,32.0,50.1,46.0,49.0,43.5,61.5,68.0,62.7105,49.866,1.99,0.2,32.538,34.7,39.0,34.6,32.1,63.2,28.7,35.8,32.2,88.2,9.0,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),0.30000000000000426,6.5,39.96300000000001,64.1568,73.1,39.7,1.029,30,590,204
2015,157,Oregon,P12,8,32,24,9,72.72727,13.1844,114.457,101.273,0.806,13.1,36.7,33.9,33.3,32.5,52.1,47.8,50.6,46.8,66.1,67.5,66.1195,54.645,1.384,3.0,26.458,36.8,34.0,33.2,33.3,64.9,32.7,37.1,33.3,92.0,8.3,3,0,0,1,Mid-Low (Q2),Mid-High (Q3),3.4000000000000057,1.3999999999999986,37.3239,67.7766,76.7,29.5,1.09,33,652,239
2015,166,Providence,BE,6,64,22,11,66.66667,17.5673,112.954,95.3871,0.88,17.8,31.0,28.4,33.3,35.8,48.6,48.1,49.4,47.0,71.6,64.2,64.8656,63.346,1.423,3.7,33.586,31.3,29.0,33.3,36.3,60.0,38.9,35.6,32.1,88.2,6.9,2,1,0,1,Low (Q1),Low (Q1),-2.299999999999997,-7.399999999999999,26.412,65.7165,71.0,41.6,1.061,33,516,160
2015,167,Purdue,B10,9,64,21,12,63.63636,13.9802,110.824,96.8436,0.853,15.6,33.5,32.3,35.0,31.0,50.7,45.5,51.0,42.3,67.7,69.0,63.9932,63.657,1.2,1.0,29.197,32.7,32.4,35.0,30.5,68.0,33.2,34.4,34.4,89.2,5.9,2,1,0,1,Mid-Low (Q2),Low (Q1),-1.5,1.2999999999999972,32.461499999999994,65.0474,68.5,42.5,1.067,33,567,190
2015,171,Robert Morris,NEC,16,64,19,14,57.57576,-1.54229,102.327,103.869,0.421,-2.8,38.0,30.9,33.4,36.2,50.5,48.4,47.6,47.5,69.1,63.8,65.0415,0.888,1.491,-8.6,11.81,37.5,30.6,34.1,36.4,56.0,33.4,39.5,35.9,88.5,3.9,2,1,0,1,Low (Q1),High (Q4),4.600000000000001,-5.300000000000004,35.226,66.7335,71.4,36.0,1.026,33,551,209
2015,179,San Diego St.,MWC,8,32,25,8,75.75758,16.2186,104.401,88.1829,0.87,15.6,32.1,30.5,30.6,32.3,46.7,42.7,46.1,41.2,69.5,67.7,59.9465,55.636,1.819,1.3,19.89,32.0,30.6,30.6,32.0,62.1,30.3,33.5,39.1,84.3,5.4,3,0,0,1,Low (Q1),Low (Q1),1.5,-1.7999999999999972,29.3715,60.2494,63.0,36.2,1.008,33,526,169
2015,183,SMU,Amer,6,64,26,6,81.25,18.0372,113.524,95.4867,0.867,16.7,36.0,22.9,32.2,45.7,52.4,45.5,51.9,43.1,77.1,54.3,62.8424,51.046,1.991,3.1,20.21,36.4,23.1,32.6,45.7,63.6,38.9,39.0,38.0,86.8,9.9,2,1,0,1,Low (Q1),Mid-High (Q3),3.799999999999997,-22.800000000000004,24.732,62.9487,70.5,44.1,1.098,32,373,134
2015,192,St. John's,BE,9,64,20,11,64.51613,14.3233,110.125,95.8018,0.857,15.8,35.1,30.5,32.4,35.4,49.3,46.1,47.9,44.8,69.5,64.6,66.1943,73.416,2.382,2.4,32.181,34.5,30.6,32.6,35.6,62.8,28.6,38.5,40.8,89.0,5.8,2,1,0,1,Low (Q1),Mid-Low (Q2),2.700000000000003,-4.899999999999999,32.1165,67.392,69.1,36.2,1.042,31,537,188
2015,194,Stephen F. Austin,Slnd,12,64,26,4,86.66667,14.0106,114.494,100.484,0.801,12.7,38.1,36.2,33.6,27.8,56.2,48.8,55.6,48.2,63.8,72.2,65.2365,0.2,1.923,1.2,12.66,37.3,36.6,33.7,27.9,64.7,39.6,40.0,23.8,96.4,5.1,2,1,0,1,Mid-High (Q3),High (Q4),4.5,8.400000000000002,41.37660000000001,67.8623,73.2,42.4,1.159,30,595,227
2015,200,Texas,B12,11,64,20,13,60.60606,20.1184,112.877,92.759,0.9,19.2,33.9,34.0,34.8,30.9,49.4,42.2,48.6,37.8,66.0,69.1,61.7245,72.06,1.625,0.9,31.601,33.9,34.1,34.6,30.8,63.2,30.0,35.7,36.0,82.8,9.6,2,1,0,1,Mid-Low (Q2),Low (Q1),-0.8999999999999986,3.1000000000000014,34.577999999999996,63.0775,72.4,36.9,1.066,33,601,204
2015,203,Texas Southern,SWAC,15,64,22,12,64.70588,-3.8688,103.049,106.918,0.36,-5.2,32.0,31.4,34.2,28.5,49.4,48.9,50.0,48.0,68.6,71.5,62.9114,5.896,2.325,-4.5,17.067,32.3,31.4,34.3,28.3,59.9,35.5,38.9,33.2,90.0,3.2,2,1,0,1,Low (Q1),Low (Q1),-2.200000000000003,2.8999999999999986,30.144,64.5564,66.2,46.5,1.035,34,550,176
2015,207,UAB,CUSA,14,32,18,15,54.54545,2.82779,104.585,101.758,0.54,1.4,33.2,29.9,31.8,32.2,47.8,47.2,46.9,47.0,70.1,67.8,64.4025,31.578,0.971,-7.5,16.263,33.5,30.1,32.1,31.8,54.3,38.4,37.4,31.5,85.0,5.8,3,0,0,1,Low (Q1),Low (Q1),1.4000000000000021,-2.3000000000000043,29.7804,65.4962,73.9,37.2,1.01,33,530,176
2015,209,UC Irvine,BW,13,64,19,12,61.29032,6.85898,105.818,98.9592,0.706,7.7,38.3,30.5,33.6,29.1,50.7,44.7,47.7,42.3,69.5,70.9,63.3775,7.799,2.025,-4.5,16.828,38.4,30.4,33.6,29.0,57.9,31.0,39.9,38.6,86.3,6.6,2,1,0,1,Low (Q1),High (Q4),4.699999999999996,1.3999999999999986,35.0445,64.0405,68.3,31.0,1.035,31,511,196
2015,212,UCLA,P12,11,16,20,13,60.60606,14.1346,112.266,98.1315,0.813,13.2,36.3,29.3,35.5,39.1,49.4,48.7,47.2,45.7,70.7,60.9,65.4935,74.717,1.187,0.0,29.935,36.8,28.9,35.6,38.5,60.7,35.9,33.9,35.2,93.8,6.4,4,0,1,1,Low (Q1),Mid-High (Q3),0.7999999999999972,-9.8,31.907699999999995,67.5367,67.6,36.3,1.059,33,561,204
2015,220,Utah,P12,5,16,23,8,74.19355,26.9035,116.433,89.5299,0.951,26.2,40.2,37.8,31.6,28.3,55.6,42.7,52.8,40.9,62.2,71.7,60.3923,27.543,1.554,3.7,27.56,40.0,37.4,31.2,29.3,64.7,34.1,37.5,28.5,90.3,5.8,4,0,1,1,Mid-High (Q3),High (Q4),8.600000000000001,9.499999999999996,45.5868,62.6865,70.2,42.8,1.139,31,592,238
2015,224,Valparaiso,Horz,13,64,25,5,83.33333,10.9697,106.629,95.6594,0.775,10.7,38.1,33.4,33.0,36.9,51.4,44.9,48.5,42.1,66.6,63.1,62.1996,14.341,1.324,0.1,11.044,38.8,34.2,33.4,37.2,59.0,37.1,34.0,28.6,85.0,5.7,2,1,0,1,Mid-Low (Q2),High (Q4),5.100000000000001,-3.5,38.1762,63.183,68.7,36.7,1.078,30,533,203
2015,226,VCU,A10,7,64,26,9,74.28571,16.5157,110.62,94.1043,0.848,15.1,34.2,39.9,34.4,35.3,48.8,49.3,47.2,48.1,60.1,64.7,66.5049,40.345,1.389,3.0,24.351,34.3,39.9,34.4,35.1,56.3,31.1,36.8,29.0,91.1,6.1,2,1,0,1,High (Q4),Mid-Low (Q2),-0.19999999999999574,4.600000000000001,40.9374,66.6676,65.6,37.5,1.066,35,812,278
2015,228,Villanova,BE,1,32,32,2,94.11765,30.9562,122.473,91.5163,0.961,29.3,38.9,43.0,30.8,32.5,55.3,45.5,53.1,45.2,57.0,67.5,63.8347,67.053,1.885,11.3,27.643,38.9,42.8,30.5,32.2,65.1,30.8,39.1,26.4,90.5,8.5,3,0,0,1,High (Q4),High (Q4),8.099999999999998,10.5,50.181,65.0568,72.7,42.4,1.163,34,782,304
2015,229,Virginia,ACC,2,32,29,3,90.625,30.8885,115.318,84.4292,0.972,29.9,36.1,27.3,30.3,36.5,51.2,41.7,50.1,39.5,72.7,63.5,57.5332,73.465,1.652,10.0,30.179,35.2,27.5,30.8,36.6,65.9,36.3,33.8,36.1,92.9,7.7,3,0,0,1,Low (Q1),Mid-High (Q3),5.800000000000001,-9.2,29.565900000000006,58.4807,72.3,34.2,1.108,32,445,161
2015,235,West Virginia,B12,5,16,23,9,71.875,18.7531,113.252,94.4993,0.88,17.6,31.9,33.8,36.5,31.8,46.6,52.6,45.9,51.6,66.2,68.2,67.9793,49.102,1.361,4.1,29.931,31.6,33.5,36.5,32.1,54.1,36.1,35.2,30.5,94.2,3.6,4,0,1,1,Mid-Low (Q2),Low (Q1),-4.600000000000001,1.9999999999999964,32.346599999999995,69.1384,66.0,40.4,1.061,32,662,211
2015,238,Wichita St.,MVC,7,16,27,4,87.09677,21.6555,114.962,93.3065,0.925,22.4,35.9,35.3,34.4,29.7,50.7,45.2,48.9,42.5,64.7,70.3,61.4547,11.93,1.835,4.2,18.668,35.3,34.7,35.3,30.4,61.8,32.2,36.5,33.1,86.2,7.1,4,0,1,1,Mid-Low (Q2),Mid-High (Q3),1.5,5.599999999999998,38.0181,60.9344,69.2,35.4,1.117,31,592,213
