YEAR,TEAM ID,TEAM,CONF,SEED,ROUND,W,L,win_pct,GAMES,KADJ EM,KADJ O,KADJ D,BARTHAG,BADJ EM,3PT%,3PTR,3PT%D,3PTRD,EFG%,EFG%D,2PT%,2PT%D,2PTR,2PTRD,KADJ T,K TEMPO,PPPO,FT%,FTR,TALENT,EXP,WAB,ELITE SOS,THREES FG%,THREES SHARE,THREES FG%D,THREES D SHARE,CLOSE TWOS FG%,CLOSE TWOS SHARE,FARTHER TWOS FG%,FARTHER TWOS SHARE,DUNKS FG%,DUNKS SHARE,tournament_round,made_tournament,reached_s16,has_shot_splits,three_rate_category,three_pct_category,three_pct_net,three_rate_net,three_value,3PA,3PM,2PA,2PM
2016,234,Weber St.,BSky,15,64,23,8,74.19355,31,2.74146,103.593,100.851,0.593,3.3,36.0,42.1,35.2,27.4,54.9,47.2,55.5,45.1,57.9,72.6,66.9958,68.5252,1.069,67.7,46.6,1.595,1.391,-3.7,9.167,35.5,41.9,35.6,27.2,65.0,32.8,42.6,25.3,89.2,12.2,2,1,0,1,High (Q4),Mid-High (Q3),0.7999999999999972,14.700000000000003,45.468,676,243,931,517
2016,235,West Virginia,B12,3,64,26,8,76.47059,34,25.9146,116.39,90.4754,0.944,25.2,32.9,30.6,33.2,36.1,50.2,48.8,50.7,48.2,69.4,63.9,69.3697,70.7679,1.112,67.0,46.1,46.477,1.724,7.4,34.85,32.5,30.6,33.1,36.4,59.9,43.7,33.9,25.8,94.7,6.4,2,1,0,1,Low (Q1),Low (Q1),-0.30000000000000426,-5.5,30.202199999999998,624,205,1414,717
2016,238,Wichita St.,MVC,11,32,23,8,74.19355,31,21.1508,111.743,90.5918,0.919,21.2,32.9,38.5,32.7,37.1,49.6,44.5,49.8,41.8,61.5,62.9,65.8499,66.1715,1.097,71.6,37.8,27.563,1.873,0.2,18.276,32.3,38.1,32.7,37.0,60.2,32.8,36.8,29.1,89.7,5.6,3,0,0,1,Mid-High (Q3),Low (Q1),0.19999999999999574,1.3999999999999986,37.9995,686,226,1096,546
2016,240,Wisconsin,B10,7,16,20,12,62.5,32,16.3651,111.769,95.4038,0.837,14.6,35.8,33.8,38.0,29.3,49.0,48.5,46.6,45.1,66.2,70.7,63.2633,64.0913,1.066,70.7,39.7,58.366,1.348,0.4,29.577,34.9,34.2,37.3,28.9,58.8,31.5,35.4,34.2,85.0,4.8,4,0,1,1,Mid-Low (Q2),Mid-High (Q3),-2.200000000000003,4.4999999999999964,36.301199999999994,586,210,1148,535
2016,244,Xavier,BE,2,32,27,5,84.375,32,21.71,117.096,95.3858,0.922,22.6,36.2,34.7,31.5,40.4,51.5,47.9,50.0,48.4,65.3,59.6,71.9214,72.8035,1.117,73.1,42.9,65.075,1.534,7.7,29.509,36.4,34.1,31.0,40.5,59.3,36.6,37.9,29.3,89.2,8.2,3,0,0,1,Mid-Low (Q2),Mid-High (Q3),4.700000000000003,-5.699999999999996,37.684200000000004,672,243,1265,632
2016,245,Yale,Ivy,12,32,21,6,77.77778,27,13.8265,109.51,95.6837,0.812,12.9,37.1,30.8,31.8,34.4,52.5,46.3,51.1,45.5,69.2,65.6,65.9753,66.9779,1.107,66.7,42.1,3.85,2.27,-0.1,15.942,36.0,31.1,32.7,34.3,59.1,36.7,42.6,32.2,85.9,7.0,3,0,0,1,Low (Q1),Mid-High (Q3),5.300000000000001,-3.599999999999998,34.2804,463,172,1041,532
2015,5,Albany,AE,14,64,24,8,75.0,32,3.03231,106.463,103.431,0.572,2.6,36.0,34.1,36.5,41.6,50.1,49.6,48.1,45.9,65.9,58.4,60.7359,61.2078,1.065,76.1,39.9,0.2,1.654,-3.3,9.985,35.8,34.3,36.2,41.6,53.9,44.2,35.5,21.5,80.0,1.4,2,1,0,1,Mid-Low (Q2),Mid-High (Q3),-0.5,-7.5,36.828,545,196,1053,506
2015,8,Arizona,P12,2,8,31,3,91.17647,34,32.3143,118.227,85.9123,0.965,29.0,36.0,25.8,32.8,31.4,53.6,44.3,53.4,42.0,74.2,68.6,65.5943,66.8428,1.14,69.9,47.1,82.563,1.481,9.0,24.455,36.0,25.9,33.6,31.5,66.2,35.6,41.3,38.5,90.0,8.5,5,0,1,1,Low (Q1),Mid-High (Q3),3.200000000000003,-5.599999999999998,27.864,477,172,1372,733
2015,10,Arkansas,SEC,5,32,26,8,76.47059,34,16.9767,114.941,97.964,0.857,16.3,35.0,31.1,35.3,31.3,50.2,48.6,49.1,46.6,68.9,68.7,69.1346,70.3181,1.102,72.4,37.3,61.527,1.74,3.8,25.539,34.9,31.1,35.2,31.2,65.9,30.5,35.5,38.4,85.2,7.6,3,0,0,1,Low (Q1),Mid-Low (Q2),-0.29999999999999716,-0.1999999999999993,32.655,643,225,1425,700
2015,14,Baylor,B12,3,64,23,9,71.875,32,23.4796,117.192,93.7123,0.927,23.0,38.2,33.2,29.8,35.9,49.8,45.8,46.0,46.5,66.8,64.1,61.2742,62.6602,1.095,66.7,38.8,33.696,1.871,5.0,31.828,38.4,33.4,29.6,35.8,58.0,38.5,30.4,28.1,87.2,7.8,2,1,0,1,Mid-Low (Q2),High (Q4),8.400000000000002,-2.6999999999999957,38.047200000000004,581,222,1169,538
2015,15,Belmont,OVC,15,64,21,10,67.74194,31,1.49515,109.115,107.619,0.522,0.8,37.9,48.0,34.3,36.9,56.5,51.3,56.3,51.2,52.0,63.1,66.5706,67.4806,1.095,69.0,33.0,19.383,1.468,-4.7,11.943,37.6,47.9,34.4,36.6,65.2,34.3,39.5,17.7,94.1,3.7,2,1,0,1,High (Q4),High (Q4),3.6000000000000014,11.100000000000001,54.57599999999999,810,307,877,494
2015,17,Boise St.,MWC,11,68,23,8,74.19355,31,13.9824,111.769,97.7869,0.799,12.4,39.1,41.7,31.2,35.4,53.5,47.4,49.8,47.8,58.3,64.6,62.8256,62.3307,1.098,72.8,32.9,4.95,1.975,0.2,19.11,38.9,41.5,31.3,35.7,63.0,31.6,34.1,26.9,82.0,5.0,1,1,0,1,High (Q4),High (Q4),7.900000000000002,6.300000000000004,48.91410000000001,676,264,944,470
2015,23,Buffalo,MAC,12,64,23,9,71.875,32,12.339,111.344,99.0045,0.777,11.2,34.0,30.2,33.0,38.1,48.6,48.5,47.6,47.9,69.8,61.9,68.4522,68.8703,1.089,72.2,42.3,15.051,1.737,-1.3,17.477,34.2,30.4,32.9,38.0,60.6,41.1,29.0,28.5,86.3,7.6,2,1,0,1,Low (Q1),Mid-Low (Q2),1.0,-7.900000000000002,30.804,567,193,1312,625
2015,24,Butler,BE,6,32,22,10,68.75,32,19.6267,110.554,90.9269,0.899,18.8,35.8,29.0,30.6,33.9,49.1,46.9,47.2,47.3,71.0,66.1,63.0408,64.5773,1.065,68.0,40.5,52.49,1.934,3.5,31.075,35.5,28.7,30.8,34.1,60.4,35.2,32.7,36.1,98.1,4.0,3,0,0,1,Low (Q1),Mid-High (Q3),5.199999999999996,-4.899999999999999,31.145999999999994,508,182,1242,586
2015,25,BYU,WCC,11,68,23,9,71.875,32,17.7947,119.356,101.562,0.862,17.4,38.5,36.2,33.2,32.5,53.0,49.6,50.3,49.6,63.8,67.5,69.7923,69.6639,1.158,77.0,42.3,41.166,1.916,0.8,21.629,39.2,36.5,32.9,32.5,64.4,27.8,39.2,35.7,91.8,4.0,1,1,0,1,Mid-High (Q3),High (Q4),5.299999999999997,3.700000000000003,41.81100000000001,674,259,1189,598
2015,32,Cincinnati,Amer,8,32,22,10,68.75,32,14.2488,108.353,94.1045,0.833,13.9,33.3,30.6,32.9,33.4,50.4,44.5,50.5,42.0,69.4,66.6,59.2099,59.4013,1.037,67.4,37.8,58.388,1.474,-1.3,18.539,32.9,29.8,31.9,33.3,63.3,34.7,36.1,35.5,93.9,6.8,3,0,0,1,Low (Q1),Low (Q1),0.3999999999999986,-2.799999999999997,30.569399999999998,478,159,1083,547
2015,35,Coastal Carolina,BSth,16,64,20,9,68.96552,29,1.6211,105.424,103.803,0.539,1.4,35.4,34.2,33.5,39.4,49.9,47.1,48.2,45.1,65.8,60.6,63.6717,64.7621,1.088,70.3,39.6,0.439,1.931,-5.1,9.135,35.9,33.7,33.8,39.6,56.5,29.8,41.1,36.5,86.5,3.4,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),1.8999999999999986,-5.199999999999996,36.3204,548,194,1053,508
2015,44,Davidson,A10,10,64,23,7,76.66667,30,16.8188,120.481,103.662,0.853,16.9,39.3,45.7,29.8,33.1,56.0,49.1,53.5,51.3,54.3,66.9,66.5178,67.2527,1.173,70.2,29.0,6.209,1.323,1.7,20.72,38.6,45.6,30.0,32.7,62.4,32.4,39.4,22.0,85.3,3.4,2,1,0,1,High (Q4),High (Q4),9.499999999999996,12.600000000000001,53.8803,817,321,971,519
2015,45,Dayton,A10,11,32,25,8,75.75758,33,13.8856,108.983,95.0972,0.792,11.7,35.1,37.4,31.8,32.8,52.8,47.3,52.9,47.1,62.6,67.2,63.3147,64.3804,1.056,68.3,48.6,46.592,1.54,0.8,18.021,35.7,38.2,32.5,33.4,66.8,31.8,37.7,29.9,88.6,6.5,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),3.3000000000000007,4.600000000000001,39.382200000000005,605,212,1011,535
2015,50,Duke,ACC,1,1,29,4,87.87879,33,29.3074,124.253,94.9453,0.966,31.5,38.6,34.5,32.0,27.7,56.9,47.4,56.3,47.1,65.5,72.3,65.6368,66.5735,1.202,69.1,40.2,95.491,1.062,10.7,33.93,38.6,33.4,31.4,27.8,69.5,40.6,34.4,26.0,95.4,8.9,8,0,1,1,Mid-Low (Q2),High (Q4),6.600000000000001,6.800000000000001,39.951,643,248,1222,688
2015,53,Eastern Washington,BSky,13,64,23,8,74.19355,31,2.96737,112.165,109.197,0.586,3.3,39.6,43.2,38.4,35.0,55.4,52.0,52.3,49.0,56.8,65.0,67.9604,68.4313,1.151,71.4,35.6,0.557,1.901,-2.6,12.026,39.3,43.3,38.7,35.3,59.6,38.0,37.1,18.7,95.1,5.7,2,1,0,1,High (Q4),High (Q4),1.2000000000000028,8.200000000000003,51.32160000000001,774,307,1018,532
2015,64,Georgetown,BE,4,32,21,10,67.74194,31,19.5694,113.166,93.597,0.887,18.3,34.7,31.6,35.9,35.1,50.9,46.6,50.4,42.7,68.4,64.9,63.7582,64.6746,1.076,70.2,44.1,84.19,1.639,3.8,32.914,35.3,32.7,36.2,35.5,61.1,39.3,36.7,28.0,88.1,7.2,3,0,0,1,Low (Q1),Mid-Low (Q2),-1.1999999999999957,-3.5,32.8956,513,178,1112,560
2015,65,Georgia,SEC,10,64,21,11,65.625,32,15.3937,109.524,94.1302,0.842,14.6,34.4,31.3,31.0,35.4,48.9,44.2,47.7,43.0,68.7,64.6,63.6563,64.7737,1.032,68.9,47.8,57.857,1.866,1.6,28.552,34.2,31.0,31.1,35.3,62.6,36.6,29.6,32.4,94.8,4.9,2,1,0,1,Low (Q1),Mid-Low (Q2),3.3999999999999986,-4.099999999999998,32.30159999999999,512,176,1124,536
2015,66,Georgia St.,SB,14,32,23,9,71.875,32,9.77537,110.463,100.687,0.764,10.6,31.9,27.4,32.6,42.0,51.9,45.0,53.4,42.2,72.6,58.0,62.5745,64.3117,1.086,73.4,38.4,39.26,2.178,-3.0,13.113,32.3,27.6,33.2,41.9,64.4,41.4,39.0,31.1,92.1,6.8,3,0,0,1,Low (Q1),Low (Q1),-0.7000000000000028,-14.600000000000001,26.221799999999995,464,148,1229,656
2015,68,Gonzaga,WCC,2,8,31,2,93.93939,33,28.9239,121.92,92.9958,0.952,27.5,40.8,32.1,32.3,30.5,58.4,43.6,57.1,41.4,67.9,69.5,64.2083,64.9509,1.2,68.9,39.1,61.37,2.111,7.8,20.733,40.1,32.3,32.7,30.4,69.6,33.2,44.9,34.4,90.4,3.9,5,0,1,1,Mid-Low (Q2),High (Q4),8.5,1.6000000000000014,39.2904,574,234,1215,694
2015,71,Hampton,MEAC,16,64,16,17,48.48485,33,-8.51136,96.0398,104.551,0.264,-8.8,30.4,33.3,34.4,30.3,45.8,46.5,45.9,44.3,66.7,69.7,68.6346,69.1423,0.967,65.2,43.4,8.221,2.033,-12.6,9.527,30.6,32.6,33.9,30.2,52.5,35.5,37.5,32.0,85.3,5.7,2,1,0,1,Mid-Low (Q2),Low (Q1),-4.0,2.9999999999999964,30.36959999999999,613,186,1227,563
2015,73,Harvard,Ivy,13,64,20,7,74.07407,27,8.74154,103.686,94.9442,0.696,7.0,34.1,26.5,33.4,32.3,47.3,46.1,45.8,44.1,73.5,67.7,61.137,61.0411,1.016,71.5,39.0,32.039,2.196,-1.3,14.711,34.5,26.5,34.1,31.6,55.3,34.0,37.2,39.6,86.9,5.7,2,1,0,1,Low (Q1),Mid-Low (Q2),0.7000000000000028,-5.799999999999997,27.109500000000004,362,123,1005,460
2015,79,Indiana,B10,10,64,20,13,60.60606,33,13.8074,119.285,105.478,0.833,15.5,40.3,39.6,32.8,30.7,54.6,50.5,50.7,51.0,60.4,69.3,66.0482,66.8559,1.155,71.5,32.7,74.203,0.981,-0.3,28.304,40.7,39.4,32.6,30.4,59.0,38.7,34.5,21.9,90.5,7.0,2,1,0,1,High (Q4),High (Q4),7.5,8.900000000000002,47.8764,761,307,1161,589
2015,82,Iowa,B10,7,32,21,11,65.625,32,18.251,113.359,95.1085,0.909,20.5,33.2,30.7,32.4,36.5,47.8,45.1,46.9,43.1,69.3,63.5,63.3054,64.3968,1.07,74.5,39.6,58.944,2.113,2.1,30.508,33.3,30.2,32.5,36.5,63.8,29.0,35.7,40.8,84.7,8.9,3,0,0,1,Low (Q1),Low (Q1),0.8000000000000043,-5.800000000000001,30.5772,541,180,1222,573
2015,83,Iowa St.,B12,3,64,25,8,75.75758,33,23.031,120.166,97.135,0.909,21.4,36.6,36.8,35.2,34.6,54.7,47.9,54.7,45.4,63.2,65.4,69.3108,69.8477,1.122,69.6,37.4,43.965,1.984,7.1,33.687,36.2,36.8,34.7,34.4,67.2,33.3,39.9,29.8,88.6,8.4,2,1,0,1,Mid-High (Q3),Mid-High (Q3),1.3999999999999986,2.1999999999999957,40.406400000000005,703,257,1207,660
2015,86,Kansas,B12,2,32,26,8,76.47059,34,23.7421,114.271,90.5293,0.926,22.3,37.5,28.3,30.9,31.9,49.3,44.4,46.5,43.5,71.7,68.1,66.6617,66.7924,1.062,72.0,43.0,83.717,0.974,9.0,37.228,37.9,28.5,31.5,32.0,57.8,37.0,34.3,34.6,79.8,9.1,3,0,0,1,Low (Q1),Mid-High (Q3),6.600000000000001,-3.599999999999998,31.837500000000002,527,198,1334,620
2015,90,Kentucky,SEC,1,4,34,0,100.0,34,37.4333,121.27,83.8367,0.983,35.5,35.0,28.1,27.4,31.0,51.8,39.7,51.5,39.1,71.9,69.0,61.9696,63.8582,1.16,72.2,43.8,95.498,0.732,13.1,27.097,34.9,27.0,27.0,30.5,70.7,34.1,34.2,39.0,92.5,13.5,6,0,1,1,Low (Q1),Mid-Low (Q2),7.600000000000001,-2.8999999999999986,29.505000000000003,523,183,1340,690
2015,92,Lafayette,Pat,16,64,19,12,61.29032,31,-1.75874,112.691,114.45,0.421,-3.1,41.4,35.4,37.6,37.1,56.3,52.9,53.0,50.8,64.6,62.9,64.3104,64.6123,1.135,76.5,31.0,0.994,2.091,-7.1,11.111,40.9,35.4,38.1,37.2,61.4,32.4,44.1,32.2,83.3,0.5,2,1,0,1,Mid-Low (Q2),High (Q4),3.799999999999997,-1.7000000000000028,43.96679999999999,590,244,1078,571
2015,102,Louisville,ACC,4,8,24,8,75.0,32,20.4245,108.601,88.176,0.926,21.3,30.4,32.6,29.3,31.4,47.8,43.4,48.9,43.3,67.4,68.6,64.8006,66.242,1.041,66.0,38.8,79.783,1.458,5.8,32.346,30.8,31.8,30.3,31.6,64.5,31.3,35.1,37.0,92.8,9.9,5,0,1,1,Mid-Low (Q2),Low (Q1),1.0999999999999979,1.2000000000000028,29.731199999999998,593,180,1228,600
2015,105,LSU,SEC,9,64,22,10,68.75,32,13.9432,108.743,94.7996,0.823,13.4,33.9,28.5,31.3,28.9,50.5,44.6,50.3,43.6,71.5,71.1,69.0966,69.7441,1.033,68.9,33.4,58.994,1.072,0.5,22.949,33.9,28.4,30.9,29.3,63.8,39.2,33.6,32.3,94.1,7.2,2,1,0,1,Low (Q1),Low (Q1),2.599999999999998,-0.3999999999999986,28.984499999999993,530,180,1329,668
2015,106,Manhattan,MAAC,16,68,19,13,59.375,32,0.742583,101.932,101.19,0.526,0.9,34.0,36.5,32.2,27.6,49.7,48.0,48.9,47.9,63.5,72.4,67.2455,67.9411,1.013,69.4,47.9,12.059,1.991,-7.7,10.881,33.6,36.6,32.4,27.1,57.3,40.6,33.8,22.8,85.1,6.7,1,1,0,1,Mid-High (Q3),Mid-Low (Q2),1.7999999999999972,8.899999999999999,37.23,606,206,1054,515
2015,109,Maryland,B10,4,32,27,6,81.81818,33,16.1924,111.125,94.9328,0.859,16.0,37.2,38.2,31.2,37.4,50.9,45.4,47.8,44.6,61.8,62.6,63.7514,64.7568,1.065,75.7,44.5,69.338,1.54,6.9,29.027,37.4,38.8,32.0,37.4,63.8,31.4,31.5,29.9,90.5,6.8,3,0,0,1,Mid-High (Q3),Mid-High (Q3),6.0000000000000036,0.8000000000000043,42.63120000000001,642,239,1038,496
2015,115,Michigan St.,B10,7,4,23,11,67.64706,34,20.9213,115.973,95.052,0.922,22.2,38.6,34.7,32.3,35.3,53.8,45.7,51.6,44.1,65.3,64.7,62.8407,63.1326,1.106,63.3,31.9,62.703,1.848,3.1,31.101,38.6,35.0,31.4,33.9,67.6,30.9,35.6,34.2,88.5,9.2,6,0,1,1,Mid-Low (Q2),High (Q4),6.300000000000004,-0.5999999999999943,40.18260000000001,645,249,1213,626
2015,119,Mississippi,SEC,11,64,20,12,62.5,32,14.4267,114.568,100.141,0.816,13.7,33.8,33.1,34.9,39.7,48.2,46.9,46.9,43.4,66.9,60.3,65.6482,66.5662,1.082,77.8,37.5,46.963,2.28,-0.5,25.591,33.2,33.1,35.7,40.1,57.8,30.9,37.6,36.0,88.2,6.3,2,1,0,1,Mid-Low (Q2),Low (Q1),-1.1000000000000014,-6.600000000000001,33.5634,608,206,1227,575
2015,132,New Mexico St.,WAC,15,64,21,10,67.74194,31,7.0055,106.825,99.8197,0.672,6.3,36.3,25.3,29.5,23.5,51.0,45.9,49.7,46.4,74.7,76.5,62.9742,62.7648,1.074,70.7,44.8,9.776,1.627,-4.5,12.832,36.2,25.4,30.8,23.5,60.5,41.7,35.2,32.9,97.8,7.3,2,1,0,1,Low (Q1),Mid-High (Q3),6.799999999999997,1.8000000000000007,27.551699999999997,396,144,1167,580
2015,135,North Carolina,ACC,4,16,24,11,68.57143,35,23.7959,117.921,94.1249,0.95,26.7,34.5,22.6,29.8,37.1,51.4,45.3,51.3,45.7,77.4,62.9,69.0232,69.4319,1.114,70.1,34.7,89.438,1.309,6.5,38.128,35.7,22.3,30.0,36.9,67.1,36.1,37.0,41.6,95.9,8.2,4,0,1,1,Low (Q1),Mid-Low (Q2),4.699999999999999,-14.5,23.391000000000002,481,166,1649,846
2015,138,North Carolina St.,ACC,8,16,20,13,60.60606,33,15.3629,114.001,98.6377,0.852,16.0,36.1,32.4,33.2,31.3,49.6,45.5,47.4,43.6,67.6,68.7,63.8463,64.4741,1.084,68.5,36.1,79.763,1.343,1.1,32.14,35.7,32.2,32.9,31.4,59.4,31.2,37.1,36.6,85.7,8.0,4,0,1,1,Mid-Low (Q2),Mid-High (Q3),2.8999999999999986,1.0999999999999979,35.089200000000005,603,218,1258,596
2015,140,North Dakota St.,Sum,15,64,21,9,70.0,30,0.601364,102.68,102.079,0.489,-0.4,37.8,35.4,36.4,33.0,49.2,47.8,45.1,44.4,64.6,67.0,60.2617,61.4249,1.029,69.4,36.2,4.013,1.33,-4.0,11.808,38.3,35.6,36.2,33.1,56.5,29.1,36.5,35.3,96.9,3.1,2,1,0,1,Mid-Low (Q2),High (Q4),1.3999999999999986,2.3999999999999986,40.14359999999999,543,205,992,447
2015,141,North Florida,ASun,16,68,20,11,64.51613,31,2.91181,108.032,105.12,0.511,0.4,38.0,42.1,31.5,27.6,53.6,47.9,51.1,48.1,57.9,72.4,66.7256,67.5625,1.094,72.8,39.4,11.873,1.795,-5.1,14.08,38.1,42.1,31.3,27.6,60.3,36.3,35.7,21.6,88.5,7.7,1,1,0,1,High (Q4),High (Q4),6.5,14.5,47.99400000000001,710,270,976,499
2015,143,Northeastern,CAA,14,64,23,11,67.64706,34,4.82045,107.892,103.071,0.653,5.7,38.8,30.8,34.4,29.1,54.6,49.6,52.9,48.7,69.2,70.9,63.0556,63.5304,1.069,72.4,42.2,9.221,1.913,-4.6,12.624,38.6,30.5,34.4,28.7,59.3,47.8,38.9,21.7,88.6,5.8,2,1,0,1,Low (Q1),High (Q4),4.399999999999999,1.6999999999999993,35.8512,509,197,1143,605
2015,145,Northern Iowa,MVC,5,32,30,3,90.90909,33,20.9503,115.17,94.2192,0.92,21.8,39.7,40.0,31.6,38.1,56.2,45.1,53.9,43.8,60.0,61.9,58.014,57.4039,1.12,72.6,40.2,47.901,2.165,5.4,17.742,39.8,39.9,32.1,37.9,63.5,35.9,38.3,24.2,94.9,4.0,3,0,0,1,High (Q4),High (Q4),8.100000000000001,1.8999999999999986,47.64000000000001,599,238,899,485
2015,149,Notre Dame,ACC,3,8,29,5,85.29412,34,24.0703,124.623,100.552,0.927,24.6,39.2,38.6,32.9,32.6,58.6,48.1,58.4,47.4,61.4,67.4,63.2851,64.1137,1.213,74.0,37.1,78.911,1.767,8.6,30.379,38.9,37.7,32.6,31.5,66.6,41.0,42.2,21.4,91.6,9.3,5,0,1,1,Mid-High (Q3),High (Q4),6.300000000000004,6.0,45.393600000000006,706,277,1122,655
2015,152,Ohio St.,B10,10,32,23,10,69.69697,33,21.0066,115.312,94.3058,0.916,21.4,37.2,32.1,31.8,37.9,54.5,46.6,53.9,45.8,67.9,62.1,65.1703,66.193,1.142,67.8,34.8,88.173,1.599,2.5,28.047,37.0,32.0,32.2,37.7,68.1,36.7,36.7,31.3,91.6,9.7,3,0,0,1,Mid-Low (Q2),Mid-High (Q3),5.400000000000002,-5.799999999999997,35.823600000000006,604,225,1277,688
2015,153,Oklahoma,B12,3,16,22,10,68.75,32,24.1001,111.785,87.6854,0.935,22.7,34.3,33.6,30.9,33.7,49.4,43.7,48.4,42.4,66.4,66.3,66.9861,68.1552,1.048,73.5,32.7,58.549,1.824,4.5,33.364,34.1,33.9,31.9,34.4,62.8,32.2,33.9,33.9,90.5,7.8,4,0,1,1,Mid-Low (Q2),Mid-Low (Q2),3.3999999999999986,-0.10000000000000142,34.5744,625,214,1236,598
2015,154,Oklahoma St.,B12,9,64,17,13,56.66667,30,16.1789,111.825,95.6458,0.843,14.9,34.6,38.5,34.3,32.0,50.1,46.0,49.0,43.5,61.5,68.0,62.7105,64.1568,1.029,73.1,39.7,49.866,1.99,0.2,32.538,34.7,39.0,34.6,32.1,63.2,28.7,35.8,32.2,88.2,9.0,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),0.30000000000000426,6.5,39.96300000000001,590,204,943,462
2015,157,Oregon,P12,8,32,24,9,72.72727,33,13.1844,114.457,101.273,0.806,13.1,36.7,33.9,33.3,32.5,52.1,47.8,50.6,46.8,66.1,67.5,66.1195,67.7766,1.09,76.7,29.5,54.645,1.384,3.0,26.458,36.8,34.0,33.2,33.3,64.9,32.7,37.1,33.3,92.0,8.3,3,0,0,1,Mid-Low (Q2),Mid-High (Q3),3.4000000000000057,1.3999999999999986,37.3239,652,239,1270,643
2015,166,Providence,BE,6,64,22,11,66.66667,33,17.5673,112.954,95.3871,0.88,17.8,31.0,28.4,33.3,35.8,48.6,48.1,49.4,47.0,71.6,64.2,64.8656,65.7165,1.061,71.0,41.6,63.346,1.423,3.7,33.586,31.3,29.0,33.3,36.3,60.0,38.9,35.6,32.1,88.2,6.9,2,1,0,1,Low (Q1),Low (Q1),-2.299999999999997,-7.399999999999999,26.412,516,160,1300,642
2015,167,Purdue,B10,9,64,21,12,63.63636,33,13.9802,110.824,96.8436,0.853,15.6,33.5,32.3,35.0,31.0,50.7,45.5,51.0,42.3,67.7,69.0,63.9932,65.0474,1.067,68.5,42.5,63.657,1.2,1.0,29.197,32.7,32.4,35.0,30.5,68.0,33.2,34.4,34.4,89.2,5.9,2,1,0,1,Mid-Low (Q2),Low (Q1),-1.5,1.2999999999999972,32.461499999999994,567,190,1188,606
2015,171,Robert Morris,NEC,16,64,19,14,57.57576,33,-1.54229,102.327,103.869,0.421,-2.8,38.0,30.9,33.4,36.2,50.5,48.4,47.6,47.5,69.1,63.8,65.0415,66.7335,1.026,71.4,36.0,0.888,1.491,-8.6,11.81,37.5,30.6,34.1,36.4,56.0,33.4,39.5,35.9,88.5,3.9,2,1,0,1,Low (Q1),High (Q4),4.600000000000001,-5.300000000000004,35.226,551,209,1232,586
2015,179,San Diego St.,MWC,8,32,25,8,75.75758,33,16.2186,104.401,88.1829,0.87,15.6,32.1,30.5,30.6,32.3,46.7,42.7,46.1,41.2,69.5,67.7,59.9465,60.2494,1.008,63.0,36.2,55.636,1.819,1.3,19.89,32.0,30.6,30.6,32.0,62.1,30.3,33.5,39.1,84.3,5.4,3,0,0,1,Low (Q1),Low (Q1),1.5,-1.7999999999999972,29.3715,526,169,1199,553
2015,183,SMU,Amer,6,64,26,6,81.25,32,18.0372,113.524,95.4867,0.867,16.7,36.0,22.9,32.2,45.7,52.4,45.5,51.9,43.1,77.1,54.3,62.8424,62.9487,1.098,70.5,44.1,51.046,1.991,3.1,20.21,36.4,23.1,32.6,45.7,63.6,38.9,39.0,38.0,86.8,9.9,2,1,0,1,Low (Q1),Mid-High (Q3),3.799999999999997,-22.800000000000004,24.732,373,134,1255,651
2015,192,St. John's,BE,9,64,20,11,64.51613,31,14.3233,110.125,95.8018,0.857,15.8,35.1,30.5,32.4,35.4,49.3,46.1,47.9,44.8,69.5,64.6,66.1943,67.392,1.042,69.1,36.2,73.416,2.382,2.4,32.181,34.5,30.6,32.6,35.6,62.8,28.6,38.5,40.8,89.0,5.8,2,1,0,1,Low (Q1),Mid-Low (Q2),2.700000000000003,-4.899999999999999,32.1165,537,188,1224,586
2015,194,Stephen F. Austin,Slnd,12,64,26,4,86.66667,30,14.0106,114.494,100.484,0.801,12.7,38.1,36.2,33.6,27.8,56.2,48.8,55.6,48.2,63.8,72.2,65.2365,67.8623,1.159,73.2,42.4,0.2,1.923,1.2,12.66,37.3,36.6,33.7,27.9,64.7,39.6,40.0,23.8,96.4,5.1,2,1,0,1,Mid-High (Q3),High (Q4),4.5,8.400000000000002,41.37660000000001,595,227,1050,584
2015,200,Texas,B12,11,64,20,13,60.60606,33,20.1184,112.877,92.759,0.9,19.2,33.9,34.0,34.8,30.9,49.4,42.2,48.6,37.8,66.0,69.1,61.7245,63.0775,1.066,72.4,36.9,72.06,1.625,0.9,31.601,33.9,34.1,34.6,30.8,63.2,30.0,35.7,36.0,82.8,9.6,2,1,0,1,Mid-Low (Q2),Low (Q1),-0.8999999999999986,3.1000000000000014,34.577999999999996,601,204,1167,567
2015,203,Texas Southern,SWAC,15,64,22,12,64.70588,34,-3.8688,103.049,106.918,0.36,-5.2,32.0,31.4,34.2,28.5,49.4,48.9,50.0,48.0,68.6,71.5,62.9114,64.5564,1.035,66.2,46.5,5.896,2.325,-4.5,17.067,32.3,31.4,34.3,28.3,59.9,35.5,38.9,33.2,90.0,3.2,2,1,0,1,Low (Q1),Low (Q1),-2.200000000000003,2.8999999999999986,30.144,550,176,1203,602
